,App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver
9906,EU Life Explorer,NEWS_AND_MAGAZINES,4.0,2,12000000.0,50.0,Free,0.0,Everyone,News & Magazines,"May 8, 2017",1.1,4.1 and up
9907,E.U. Trademark Search Tool,BUSINESS,4.3,0,3100000.0,10.0,Free,0.0,Everyone,Business,"March 29, 2018",1.5,4.0.3 and up
9910,EU RCD Guide,BOOKS_AND_REFERENCE,4.5,0,45000000.0,10.0,Paid,3.61,Everyone,Books & Reference,"June 29, 2016",2.0,4.0 and up
9911,daskal.eu,FAMILY,5.0,5,15000000.0,50.0,Free,0.0,Everyone,Education,"October 6, 2017",2.3.3,4.4 and up
9912,Intra- and extra-EU trade data,FINANCE,4.3,1,2500000.0,100.0,Free,0.0,Everyone,Finance,"December 16, 2015",1.0.5,4.0 and up
9913,Programi podrške EU,COMMUNICATION,4.3,0,5400000.0,100.0,Free,0.0,Everyone,Communication,"January 15, 2018",1.0.3,4.1 and up
9914,EU FP7 Adventure,BUSINESS,4.3,2,5200000.0,100.0,Free,0.0,Everyone,Business,"February 15, 2013",1,2.2 and up
9915,GastroHunter.EU,LIFESTYLE,4.2,1,1500000.0,10.0,Free,0.0,Everyone,Lifestyle,"April 23, 2015",1.0,4.3 and up
9916,EU IP Codes,BOOKS_AND_REFERENCE,4.5,2,970000.0,100.0,Free,0.0,Everyone,Books & Reference,"January 8, 2014",1.0.4,4.0 and up
9917,Eu Sou Rico,FINANCE,4.3,0,1400000.0,0.0,Paid,394.99,Everyone,Finance,"July 11, 2018",1.0,4.0.3 and up
9918,MOTOBAZAR EU,LIFESTYLE,4.2,1,2000000.0,100.0,Free,0.0,Everyone,Lifestyle,"May 6, 2018",1.2.36,4.0.3 and up
9920,IF YOU TO EU PEGO,FAMILY,4.3,3,2100000.0,100.0,Paid,1.26,Everyone,Entertainment,"January 12, 2012",3,2.1 and up
9924,Konferencija.eu,BUSINESS,4.3,3,1600000.0,10.0,Free,0.0,Everyone,Business,"March 21, 2017",1.0.2,4.0 and up
9925,Reisedealz.eu,SOCIAL,4.3,0,10000000.0,10.0,Free,0.0,Everyone,Social,"September 24, 2015",1.0,4.0 and up
9927,EU GDPR RiskCalc,BUSINESS,4.3,1,13000000.0,50.0,Free,0.0,Everyone,Business,"October 3, 2017",1.0.0,4.2 and up
9928,EU Whoiswho,BUSINESS,4.3,0,2700000.0,10.0,Free,0.0,Everyone,Business,"December 1, 2016",0.0.1,4.0 and up
9929,EU Brazil Green Business Forum,PRODUCTIVITY,4.3,0,8700000.0,10.0,Free,0.0,Everyone,Productivity,"April 18, 2017",1.7.1,2.1 and up
9930,EU-Schwerbehinderung,NEWS_AND_MAGAZINES,4.2,3,32000000.0,100.0,Free,0.0,Everyone 10+,News & Magazines,"July 16, 2018",2.0.3.53,6.0 and up
9931,SK Bosnia Online EU Teplice,SPORTS,4.3,2,10000000.0,5.0,Free,0.0,Everyone,Sports,"August 21, 2017",1.2,4.0 and up
9933,Qserve EU MDR First Aid,BUSINESS,3.0,2,17000000.0,100.0,Free,0.0,Everyone,Business,"May 11, 2017",1.2.22,4.1 and up
9934,I'm Rich/Eu sou Rico/أنا غني/我很有錢,LIFESTYLE,4.2,0,40000000.0,0.0,Paid,399.99,Everyone,Lifestyle,"December 1, 2017",MONEY,4.1 and up
9935,TrainPal EU- Book German Train Tickets,MAPS_AND_NAVIGATION,4.2,1,21000000.0,100.0,Free,0.0,Everyone,Maps & Navigation,"March 29, 2018",1.0.0,4.2 and up
9937,NativeScript Developer Day EU,BUSINESS,4.3,2,12000000.0,100.0,Free,0.0,Everyone,Business,"September 23, 2017",1.2,4.2 and up
9938,EU FP7 SAM,BUSINESS,4.3,0,9700000.0,10.0,Free,0.0,Everyone,Business,"March 12, 2015",1.0.3,4.0 and up
9956,CHOSEN - EV Smart Charger,AUTO_AND_VEHICLES,4.3,1,19000000.0,10.0,Free,0.0,Everyone,Auto & Vehicles,"August 7, 2018",3.4.4,4.2 and up
9957,Electric Car Charging Points: Ev charger Stations,MAPS_AND_NAVIGATION,4.5,8,8100000.0,100.0,Free,0.0,Everyone,Maps & Navigation,"August 3, 2018",1.3,4.1 and up
9959,Bolt - EV Charging Service,AUTO_AND_VEHICLES,3.0,9,8400000.0,100.0,Free,0.0,Everyone,Auto & Vehicles,"March 23, 2018",2.2.0,5.0 and up
9962,Mas Akıllı Ev,HOUSE_AND_HOME,4.3,13,43000000.0,100.0,Free,0.0,Everyone,House & Home,"April 18, 2018",3.2,4.4 and up
9964,SpeedApp EV,AUTO_AND_VEHICLES,4.3,0,48000000.0,5.0,Free,0.0,Everyone,Auto & Vehicles,"July 4, 2018",1.2,6.0 and up
9972,EV Bon Dictionary,FAMILY,4.3,11,16000000.0,500.0,Free,0.0,Everyone,Education,"October 28, 2017",2.0,4.0 and up
9989,E.W. James & Sons,SHOPPING,4.3,2,4900000.0,500.0,Free,0.0,Everyone,Shopping,"April 11, 2018",3.0.2,5.0 and up
9990,EW Manager,BUSINESS,4.3,0,4400000.0,10.0,Free,0.0,Everyone,Business,"February 20, 2018",1.0.0,4.1 and up
9992,ew-Magazin,NEWS_AND_MAGAZINES,4.2,2,13000000.0,100.0,Free,0.0,Everyone,News & Magazines,"December 13, 2016",3.5.0,4.0 and up
9993,EW PDF,BOOKS_AND_REFERENCE,4.5,0,8700000.0,5.0,Free,0.0,Everyone,Books & Reference,"February 14, 2018",1.0.2,4.4 and up
9994,EW Gate,BUSINESS,4.3,0,12000000.0,50.0,Free,0.0,Everyone,Business,"April 16, 2018",3.07,4.0 and up
9995,E W Bookkeeping & Accountancy,FINANCE,4.3,1,29000000.0,100.0,Free,0.0,Everyone,Finance,"April 23, 2018",1.0.0,4.1 and up
9997,EW Login,BUSINESS,4.3,0,5800000.0,10.0,Free,0.0,Everyone,Business,"December 13, 2017",1.0.0,4.0.3 and up
9999,EW Handbook,BUSINESS,4.3,1,17000000.0,100.0,Free,0.0,Everyone,Business,"June 11, 2015",4,2.3.3 and up
10000,Mee-EW,TOOLS,4.2,0,17000000.0,5.0,Free,0.0,Everyone,Tools,"August 2, 2018",1.0.1,4.1 and up
10001,EW Widgets for Zooper,TOOLS,3.4,5,1900000.0,100.0,Free,0.0,Everyone,Tools,"December 3, 2016",1.0.2,4.0.3 and up
10004,EW MOTION THERAPY,HEALTH_AND_FITNESS,4.5,0,7100000.0,10.0,Free,0.0,Everyone,Health & Fitness,"July 9, 2018",4.2.2,4.1 and up
10007,EW Neuron Scan,TOOLS,4.2,1,6500000.0,10.0,Free,0.0,Everyone,Tools,"January 31, 2018",1.6.2,5.0 and up
10009,NATIVE ENTERTAINMENT MAGAZINE - ISSUE # 1,NEWS_AND_MAGAZINES,4.2,0,62000000.0,10.0,Free,0.0,Mature 17+,News & Magazines,"December 16, 2017",1,4.1 and up
10014,Raytheon F-16 EW 360 VR,FAMILY,4.5,6,22000000.0,500.0,Free,0.0,Everyone,Entertainment,"June 9, 2017",1.0.01,4.4 and up
10053,EX File Explorer File Manage Pro,PRODUCTIVITY,4.3,1,6300000.0,50.0,Paid,1.99,Everyone,Productivity,"August 6, 2017",1.0,4.0 and up
10060,An Elite Warrior Ex,GAME,4.7,15,93000000.0,100.0,Paid,0.99,Everyone,Adventure,"November 21, 2016",1.59,4.0.3 and up
10066,GO Contacts EX Black & Grey,PERSONALIZATION,3.7,21,376000.0,500.0,Paid,0.99,Everyone,Personalization,"September 24, 2013",1.0,1.6 and up
10069,Rejoin Your Ex,SOCIAL,4.3,0,29000000.0,100.0,Free,0.0,Everyone,Social,"May 26, 2015",2.0,2.3.3 and up
10073,Volume Control Ex,TOOLS,4.2,5,2500000.0,100.0,Paid,1.49,Everyone,Tools,"July 30, 2018",1.6.2,4.0 and up
10078,EY Team Connect,PRODUCTIVITY,4.3,0,38000000.0,50.0,Free,0.0,Everyone,Productivity,"June 8, 2018",1.20180531.3,5.0 and up
10079,EY eMentor,FAMILY,4.3,5,44000000.0,500.0,Free,0.0,Everyone,Education,"November 3, 2016",1.0.0,4.4 and up
10081,EY Africa,BUSINESS,4.3,0,8400000.0,100.0,Free,0.0,Everyone,Business,"April 9, 2018",1.42.180409,4.2 and up
10084,EY Tax Briefing,BUSINESS,4.3,3,15000000.0,100.0,Free,0.0,Everyone,Business,"March 21, 2018",1.0,4.1 and up
10085,EY Digital Direct,BUSINESS,4.3,0,27000000.0,5.0,Free,0.0,Everyone,Business,"August 3, 2018",2.0,6.0 and up
10089,EY Digital Tax AR,BUSINESS,4.3,2,19000000.0,100.0,Free,0.0,Everyone,Business,"September 29, 2017",1.6,4.0 and up
10090,EY Divest,BUSINESS,4.3,0,54000000.0,5.0,Free,0.0,Everyone,Business,"July 11, 2017",1.0.0,4.0 and up
10091,EY ATL Fuel Calculator,PRODUCTIVITY,4.4,15,3100000.0,500.0,Free,0.0,Everyone,Productivity,"July 21, 2018",12,2.1 and up
10093,EY Digi India Personal Tax,BUSINESS,4.0,2,1700000.0,100.0,Free,0.0,Everyone,Business,"May 24, 2018",5.0,4.0.3 and up
10094,EY Catalyst Reader,BUSINESS,4.3,1,8400000.0,5.0,Free,0.0,Everyone,Business,"April 10, 2018",1.2.1,5.0 - 7.1.1
10095,Pink Guy - Ey B0ss,FAMILY,4.7,13,1200000.0,500.0,Free,0.0,Everyone,Entertainment,"May 4, 2016",1.0,4.0.3 and up
10097,EY EMEIA Diversity & Inclusion,BUSINESS,4.3,4,12000000.0,500.0,Free,0.0,Everyone,Business,"November 25, 2016",1.0.0,4.4 and up
10099,EY Football,SPORTS,4.3,0,26000000.0,10.0,Free,0.0,Everyone,Sports,"August 14, 2017",1.0,4.1 and up
10101,Amleen Ey,SOCIAL,4.3,0,19000000.0,1.0,Free,0.0,Everyone,Social,"July 24, 2017",1.0,4.1 and up
10102,EY Events Switzerland,PRODUCTIVITY,4.3,1,18000000.0,500.0,Free,0.0,Teen,Productivity,"June 29, 2018",7.17.2.3,5.0 and up
10103,EY TaxLaw NL,BUSINESS,4.3,9,3300000.0,100.0,Free,0.0,Everyone,Business,"July 3, 2018",3.0.1,4.1 and up
10104,EY-Parthenon,BUSINESS,4.3,1,30000000.0,5.0,Free,0.0,Everyone,Business,"June 25, 2018",5.30.01,5.1 and up
10105,EY Belgium Inhouse Day 2018,EVENTS,4.5,0,24000000.0,10.0,Free,0.0,Everyone,Events,"May 14, 2018",18.4.8.0,4.1 and up
10106,Tenh Ey,SHOPPING,4.3,0,4500000.0,10.0,Free,0.0,Everyone,Shopping,"March 31, 2017",1.0.1,4.4 and up
10108,Coupe Adhémar EY 2017,SOCIAL,4.3,6,10000000.0,50.0,Free,0.0,Teen,Social,"December 26, 2016",1.3,4.1 and up
10110,Adhenarcos - Coupe Adhemar EY 2018,FAMILY,4.3,0,13000000.0,100.0,Free,0.0,Teen,Entertainment,"January 10, 2018",1.0,4.1 and up
10117,Best Auto Call Recorder Free,COMMUNICATION,3.7,7,4300000.0,500.0,Free,0.0,Everyone,Communication,"October 2, 2017",2.1,4.1 and up
10119,EyPools,HOUSE_AND_HOME,4.3,2,656000.0,100.0,Free,0.0,Everyone,House & Home,"November 24, 2017",1.3,4.0 and up
10166,FA Player Essentials,SPORTS,5.0,7,68000000.0,100.0,Free,0.0,Everyone,Sports,"July 23, 2018",1.6.0,4.0.3 and up
10169,Test Server SMS FA,COMMUNICATION,4.3,0,1800000.0,5.0,Free,0.0,Everyone,Communication,"July 27, 2018",1.0,4.0.3 and up
10176,Hertfordshire FA,SPORTS,4.3,0,3600000.0,500.0,Free,0.0,Everyone,Sports,"January 18, 2017",1.3,4.0.3 and up
10187,All AJK Board Matric Fa Fsc Results,FAMILY,4.3,0,2600000.0,10.0,Free,0.0,Everyone,Education,"July 22, 2018",1.0,4.0 and up
10214,Downloader plus for FB,SOCIAL,4.3,4,5100000.0,500.0,Free,0.0,Everyone,Social,"December 23, 2017",1.3,4.2 and up
10232,FB Advanced Search,SOCIAL,4.3,2,11000000.0,50.0,Free,0.0,Teen,Social,"July 21, 2018",1.1.1,4.4 and up
10236,EasyLive - FB Live Helper,BUSINESS,4.3,6,3700000.0,500.0,Free,0.0,Teen,Business,"June 25, 2018",1.9.0,5.0 and up
10247,FC BARCELONA EVENTS,SPORTS,4.3,6,11000000.0,100.0,Free,0.0,Everyone,Sports,"April 22, 2018",v2.7.11.16,4.1 and up
10256,Barcelona FC Noticias Live,NEWS_AND_MAGAZINES,4.2,2,3600000.0,500.0,Free,0.0,Everyone,News & Magazines,"February 4, 2018",2.0,4.0.3 and up
10265,FC Parking,MAPS_AND_NAVIGATION,4.2,0,19000000.0,500.0,Free,0.0,Everyone,Maps & Navigation,"December 1, 2017",1.0.0,4.1 and up
10266,Noticias FC Barcelona,NEWS_AND_MAGAZINES,5.0,4,3100000.0,100.0,Free,0.0,Everyone,News & Magazines,"June 15, 2018",1.3,4.4 and up
10270,Galaxian(FC),GAME,4.5,2,7800000.0,100.0,Paid,1.99,Everyone,Arcade,"November 13, 2015",1.0,2.3 and up
10277,Fan App for Reading FC,SPORTS,3.6,9,13000000.0,500.0,Free,0.0,Teen,Sports,"August 6, 2016",060816,4.2 and up
10280,Las Vegas Lights FC,SPORTS,4.9,10,14000000.0,500.0,Free,0.0,Everyone,Sports,"March 9, 2018",2.0.833.18,4.0.3 and up
10293,Policy And FD Manager,FINANCE,4.3,20,4800000.0,500.0,Free,0.0,Everyone,Finance,"June 9, 2018",14,4.4 and up
10297,Story Time FD,FAMILY,5.0,2,4200000.0,10.0,Free,0.0,Everyone 10+,Simulation,"March 25, 2016",1.1,1.6 and up
10299,FD CANNECT,TOOLS,4.2,1,75000000.0,1.0,Free,0.0,Everyone,Tools,"July 31, 2018",3,8.0 and up
10311,FD Fotografia,PHOTOGRAPHY,4.3,2,4200000.0,100.0,Free,0.0,Everyone,Photography,"January 17, 2018",0.0.9,4.1 and up
10314,FD Fitness,HEALTH_AND_FITNESS,4.5,3,21000000.0,50.0,Free,0.0,Everyone,Health & Fitness,"July 4, 2018",6.3.1,4.0.3 and up
10325,FE Mobile,BUSINESS,3.0,2,8000000.0,10.0,Free,0.0,Everyone,Business,"July 10, 2018",1.4.5,4.1 and up
10326,Comunidad De Fe Minitries,LIFESTYLE,5.0,19,11000000.0,500.0,Free,0.0,Everyone,Lifestyle,"March 1, 2018",1.1,4.1 and up
10328,FE Other Disciplines Engineering Exam Prep,FAMILY,4.3,0,21000000.0,100.0,Free,0.0,Everyone,Education,"July 27, 2018",5.33.3669,5.0 and up
10329,FE EN ACCIÓN RADIO,FAMILY,4.3,1,2900000.0,10.0,Free,0.0,Everyone,Entertainment,"July 5, 2018",1.4,5.0 and up
10330,FE Electric & Comp Engineering,FAMILY,4.3,2,20000000.0,500.0,Free,0.0,Everyone,Education,"July 27, 2018",5.33.3669,5.0 and up
10331,Caprock Santa Fe Credit Union,FINANCE,4.3,0,2900000.0,100.0,Free,0.0,Everyone,Finance,"March 23, 2018",3.0.6,4.1 and up
10332,FE Chemical Engineering Exam Prep,FAMILY,4.3,2,20000000.0,100.0,Free,0.0,Everyone,Education,"July 27, 2018",5.33.3669,5.0 and up
10337,L!FE Premium Training,HEALTH_AND_FITNESS,4.5,2,10000000.0,100.0,Free,0.0,Everyone,Health & Fitness,"July 9, 2018",4.2.2,4.1 and up
10338,Theme for Galaxy Note FE Launcher | Live Wallpaper,PERSONALIZATION,4.4,2,26000000.0,100.0,Free,0.0,Everyone,Personalization,"December 22, 2017",1.0,4.0 and up
10339,Theme for Galaxy Note FE,PERSONALIZATION,4.4,3,9200000.0,100.0,Free,0.0,Everyone,Personalization,"July 29, 2017",1.0,2.3.3 and up
10343,Santa Fe Indian Market,FAMILY,3.8,4,30000000.0,500.0,Free,0.0,Everyone,Entertainment,"July 23, 2018",5.11,5.0 and up
10344,FE Connect Fhoton,TOOLS,4.2,0,1800000.0,100.0,Free,0.0,Everyone,Tools,"November 28, 2017",1.1,4.0.3 and up
10346,La Fe de Jesús,BOOKS_AND_REFERENCE,4.5,10,2900000.0,500.0,Free,0.0,Everyone,Books & Reference,"August 23, 2017",1,4.0.3 and up
10347,Santa Fe Espresso & News,FOOD_AND_DRINK,4.3,0,15000000.0,10.0,Free,0.0,Everyone,Food & Drink,"October 12, 2017",1.2.2,4.4 and up
10348,Santa Fe Sentry,HOUSE_AND_HOME,4.3,0,5300000.0,100.0,Free,0.0,Everyone,House & Home,"August 7, 2017",1.6.0,4.1 and up
10349,Santa Fe Thrive,HEALTH_AND_FITNESS,5.0,2,8300000.000000001,50.0,Free,0.0,Everyone,Health & Fitness,"July 9, 2018",4.2.2,4.1 and up
10350,FE Connect Drive-Tech,BUSINESS,4.3,0,20000000.0,100.0,Free,0.0,Everyone,Business,"February 12, 2018",1.2.1.0,4.1 and up
10352,Frases Cristianas de Esperanza y Fe,SOCIAL,4.3,2,5600000.0,100.0,Free,0.0,Everyone,Social,"October 18, 2017",1.0,2.3 and up
10354,Santa Fe VIP Tours,TRAVEL_AND_LOCAL,4.3,1,22000000.0,100.0,Free,0.0,Everyone,Travel & Local,"August 19, 2017",2.8,4.0 and up
10356,Curso Básico y Avanzado la Fe de Jesús Audio-Texto,FAMILY,4.3,0,11000000.0,10.0,Free,0.0,Everyone 10+,Education,"July 12, 2018",1.0,4.0 and up
10358,Theme For Galaxy Note FE,PERSONALIZATION,4.4,0,7500000.0,100.0,Free,0.0,Everyone,Personalization,"April 19, 2018",1.1,4.1 and up
10359,Le Fe de Jesus,BOOKS_AND_REFERENCE,4.5,3,4099999.9999999995,500.0,Free,0.0,Everyone,Books & Reference,"December 17, 2015",1.0,2.3.3 and up
10364,FG Autumn Photo Puzzle,FAMILY,4.3,0,4600000.0,10.0,Free,0.0,Everyone,Puzzle,"August 23, 2017",1.0,4.0 and up
10365,Radio FG Paris Underground,FAMILY,4.3,3,1700000.0,100.0,Free,0.0,Teen,Entertainment,"July 26, 2015",2,2.2 and up
10366,FG Radio - Radios de France,FAMILY,4.3,0,6500000.0,10.0,Free,0.0,Everyone,Entertainment,"June 10, 2018",1.0,4.2 and up
10367,FG SPINNER,GAME,4.4,2,36000000.0,10.0,Free,0.0,Everyone,Board,"April 6, 2018",0.90,4.0.3 and up
10369,FG. Chic - House Lounge Musique - Radios de France,FAMILY,4.3,1,6500000.0,50.0,Free,0.0,Everyone,Entertainment,"June 9, 2018",1.0,4.2 and up
10377,FG Rockstar,FAMILY,4.3,1,30000000.0,10.0,Free,0.0,Everyone,Education,"August 2, 2018",1.1.5,4.1 and up
10399,Familial Hypercholesterolaemia,MEDICAL,4.3,0,34000000.0,10.0,Free,0.0,Everyone,Medical,"July 5, 2018",2.0.1,4.1 and up
10400,Familial Hypercholesterolaemia Handbook,MEDICAL,1.0,2,33000000.0,100.0,Free,0.0,Everyone,Medical,"July 2, 2018",2.0.1,4.1 and up
10402,FH Calculator,HEALTH_AND_FITNESS,4.5,9,992000.0,500.0,Free,0.0,Everyone,Health & Fitness,"June 4, 2015",1.0,4.0 and up
10404,Top Puzzles Volvo FH Trucks,FAMILY,4.3,4,8100000.0,500.0,Free,0.0,Teen,Puzzle,"November 20, 2016",1.0,4.0 and up
10411,FH Kufstein App,FAMILY,4.3,9,20000000.0,500.0,Free,0.0,Everyone,Education,"November 20, 2017",2.3.1,4.4 and up
10412,FH App,BUSINESS,4.9,27,6000000.0,100.0,Free,0.0,Everyone,Business,"July 26, 2018",1.0.90,4.0 and up
10413,HD Wallpapers Volvo FH Trucks,PERSONALIZATION,4.4,4,17000000.0,500.0,Free,0.0,Teen,Personalization,"June 21, 2016",1.0,2.3.3 and up
10414,Jigsaw Puzzles Volvo FH Truck Game,FAMILY,4.3,4,4700000.0,100.0,Free,0.0,Teen,Puzzle,"July 24, 2017",1.0,4.0.3 and up
10416,FH School,FAMILY,5.0,4,5800000.0,100.0,Free,0.0,Everyone,Education,"April 11, 2018",1.0.1,4.0.3 and up
10417,FH Wallet,FINANCE,4.3,0,9900000.0,1.0,Free,0.0,Everyone,Finance,"July 26, 2018",1.0.0,4.1 and up
10420,Wallpapers Volvo FH Truck,PERSONALIZATION,4.2,4,14000000.0,100.0,Free,0.0,Teen,Personalization,"July 31, 2016",1.0,2.3.3 and up
10421,HD Jigsaw Volvo FH Trucks,FAMILY,4.3,2,7600000.0,500.0,Free,0.0,Teen,Puzzle,"November 29, 2016",1.0,4.0 and up
10425,FH CODE,TOOLS,4.2,13,3600000.0,100.0,Free,0.0,Everyone,Tools,"February 26, 2018",FH CODE 1.0,2.1 and up
10432,EHiN-FH conferenceapp,COMMUNICATION,4.3,5,26000000.0,100.0,Free,0.0,Everyone,Communication,"November 15, 2016",1.17,4.1 and up
10433,BTK-FH Online Campus,FAMILY,4.3,1,3300000.0,500.0,Free,0.0,Everyone,Education,"November 7, 2016",1.7.2,4.0.3 and up
10459,SCI-FI UI,FAMILY,4.7,15,3900000.0,100.0,Paid,1.99,Everyone,Entertainment,"April 16, 2018",0.0.53,1.6 and up
10483,New Wallpapers Toyota FJ Cruiser Theme,PERSONALIZATION,4.4,1,16000000.0,100.0,Free,0.0,Teen,Personalization,"February 23, 2018",1.0,4.1 and up
10485,HD Wallpaper - Toyota FJ Cruiser,TOOLS,4.2,2,6200000.0,100.0,Free,0.0,Everyone,Tools,"November 10, 2017",1.0,4.0 and up
10491,Toyota Cruisers & Trucks Mag,TRAVEL_AND_LOCAL,4.5,10,8000000.0,500.0,Free,0.0,Everyone,Travel & Local,"March 14, 2018",3.0.0,4.4 and up
10494,HD Themes Toyota Cruiser 60,PERSONALIZATION,4.4,0,15000000.0,100.0,Free,0.0,Teen,Personalization,"October 2, 2016",1.0,2.3.3 and up
10495,HD Themes Toyota Cruiser70,PERSONALIZATION,4.4,0,15000000.0,100.0,Free,0.0,Teen,Personalization,"October 3, 2016",1.0,2.3.3 and up
10496,HD Themes Toyota Cruiser 80,PERSONALIZATION,4.4,2,13000000.0,100.0,Free,0.0,Teen,Personalization,"October 3, 2016",1.0,2.3.3 and up
10497,HD Themes Toyota Cruiser 50,PERSONALIZATION,4.4,1,11000000.0,50.0,Free,0.0,Teen,Personalization,"October 2, 2016",1.0,2.3.3 and up
10499,HD Themes Toyota Cruiser 100VX,PERSONALIZATION,4.4,2,16000000.0,100.0,Free,0.0,Teen,Personalization,"September 30, 2016",1.0,2.3.3 and up
10500,HD Themes Toyota Cruiser 200,PERSONALIZATION,3.7,3,15000000.0,100.0,Free,0.0,Teen,Personalization,"October 1, 2016",1.0,2.3.3 and up
10501,HD Themes Toyota Cruiser 40,PERSONALIZATION,4.4,2,15000000.0,100.0,Free,0.0,Teen,Personalization,"October 2, 2016",1.0,2.3.3 and up
10510,FJ-link,TOOLS,4.2,1,20000000.0,10.0,Free,0.0,Everyone,Tools,"January 3, 2018",1.1.2,4.1 and up
10516,Fast Notes FJ,PRODUCTIVITY,4.2,12,2200000.0,500.0,Free,0.0,Everyone,Productivity,"August 12, 2014",8.0.0,2.2 and up
10517,FJ Toolkit,TOOLS,4.2,1,2500000.0,100.0,Paid,1.49,Everyone,Tools,"December 21, 2015",14,4.0 and up
10519,Art of F J Taylor,VIDEO_PLAYERS,4.2,2,1500000.0,10.0,Free,0.0,Everyone,Video Players & Editors,"June 23, 2015",1.0.2,4.3 and up
10524,FK (FlightKid),GAME,4.4,2,22000000.0,10.0,Free,0.0,Everyone,Action,"March 3, 2016",1.0,4.0 and up
10525,FK Sūduva Marijampolė,SPORTS,4.3,2,26000000.0,10.0,Free,0.0,Everyone,Sports,"February 21, 2018",1.0,4.1 and up
10528,FK Oleksandria,SPORTS,4.3,0,26000000.0,10.0,Free,0.0,Everyone,Sports,"February 14, 2018",1.0,4.1 and up
10529,FK CLASSIC FOR YOU,BUSINESS,5.0,1,3500000.0,10.0,Free,0.0,Everyone,Business,"February 20, 2018",1.1.0,4.0 and up
10530,FK Sileks,SPORTS,4.3,0,26000000.0,1.0,Free,0.0,Everyone,Sports,"March 18, 2018",1.0,4.1 and up
10532,Qarabağ FK,SPORTS,4.3,9,5500000.0,100.0,Free,0.0,Everyone,Sports,"August 1, 2018",1.14,4.2 and up
10533,FK Sloboda Tuzla,SPORTS,4.3,0,26000000.0,10.0,Free,0.0,Everyone,Sports,"February 20, 2018",1.0,4.1 and up
10534,FK Jelgava,SPORTS,4.3,0,26000000.0,5.0,Free,0.0,Everyone,Sports,"February 22, 2018",1.0,4.1 and up
10535,FK Vojvodina,SPORTS,4.3,5,26000000.0,50.0,Free,0.0,Everyone,Sports,"February 19, 2018",1.0,4.1 and up
10536,FK Liepaja,SPORTS,4.3,4,26000000.0,100.0,Free,0.0,Everyone,Sports,"March 17, 2018",1.0,4.1 and up
10537,FK Teplice,SPORTS,4.3,2,26000000.0,50.0,Free,0.0,Everyone,Sports,"March 1, 2018",1.0,4.1 and up
10538,FK Sarajevo,SPORTS,4.3,6,26000000.0,100.0,Free,0.0,Everyone,Sports,"March 2, 2018",1.0,4.1 and up
10539,FK Vardar,SPORTS,4.3,2,26000000.0,10.0,Free,0.0,Everyone,Sports,"February 20, 2018",1.0,4.1 and up
10541,FK Bregalnica Štip,SPORTS,4.3,0,26000000.0,1.0,Free,0.0,Everyone,Sports,"February 24, 2018",1.0,4.1 and up
10542,FK Mladost Lucani,SPORTS,4.3,0,26000000.0,5.0,Free,0.0,Everyone,Sports,"February 19, 2018",1.0,4.1 and up
10543,FK Radnicki Nis,SPORTS,4.3,1,26000000.0,50.0,Free,0.0,Everyone,Sports,"February 19, 2018",1.0,4.1 and up
10544,FK Dukla Prague,SPORTS,4.3,0,26000000.0,10.0,Free,0.0,Everyone,Sports,"February 28, 2018",1.0,4.1 and up
10545,FK Rad,SPORTS,4.3,1,26000000.0,10.0,Free,0.0,Everyone,Sports,"February 19, 2018",1.0,4.1 and up
10546,FK Jablonec,SPORTS,4.3,2,26000000.0,50.0,Free,0.0,Everyone,Sports,"February 27, 2018",1.0,4.1 and up
10547,FK Senica,SPORTS,4.3,0,13000000.0,10.0,Free,0.0,Everyone,Sports,"August 24, 2017",14,4.1 and up
10548,FK Vozdovac,SPORTS,4.3,1,26000000.0,10.0,Free,0.0,Everyone,Sports,"February 19, 2018",1.0,4.1 and up
10550,FK Mladá Boleslav,SPORTS,4.3,0,26000000.0,10.0,Free,0.0,Everyone,Sports,"March 18, 2018",2.0,4.1 and up
10551,FK Macva Sabac,SPORTS,4.3,3,26000000.0,10.0,Free,0.0,Everyone,Sports,"February 19, 2018",1.0,4.1 and up
10553,FK Events,PRODUCTIVITY,4.3,0,18000000.0,5.0,Free,0.0,Teen,Productivity,"June 27, 2018",7.17.2.1,5.0 and up
10555,FK Jonava,SPORTS,4.3,1,26000000.0,5.0,Free,0.0,Everyone,Sports,"February 21, 2018",1.0,4.1 and up
10557,FK Čukarički,SPORTS,4.3,0,26000000.0,10.0,Free,0.0,Everyone,Sports,"February 19, 2018",1.0,4.1 and up
10558,Austria Wien FK - Fussball - Inoffizielle App,SPORTS,4.3,2,12000000.0,100.0,Free,0.0,Everyone,Sports,"July 27, 2018",1.0.4,4.1 and up
10559,FK Železiarne Podbrezová,SPORTS,4.3,0,26000000.0,5.0,Free,0.0,Everyone,Sports,"April 23, 2018",1.0,4.1 and up
10560,FK Viktoria Žižkov,SPORTS,4.3,0,26000000.0,10.0,Free,0.0,Everyone,Sports,"February 27, 2018",1.0,4.1 and up
10561,FK Zemun,SPORTS,4.3,3,26000000.0,10.0,Free,0.0,Everyone,Sports,"February 19, 2018",1.0,4.1 and up
10562,FK Atlantas,SPORTS,1.5,2,26000000.0,5.0,Free,0.0,Everyone,Sports,"February 21, 2018",1.0,4.1 and up
